25002488	Mutation of a major CG methylase in rice causes genome-wide hypomethylation, dysregulated genome expression, and seedling lethality.	2014	Proc Natl Acad Sci U S A	Cytosine methylation at CG sites ((m)CG) plays critical roles in development, epigenetic inheritance, and genome stability in mammals and plants. In the dicot model plant Arabidopsis thaliana, methyltransferase 1 (MET1), a principal CG methylase, functions to maintain (m)CG during DNA replication, with its null mutation resulting in global hypomethylation and pleiotropic developmental defects. Null mutation of a critical CG methylase has not been characterized at a whole-genome level in other higher eukaryotes, leaving the generality of the Arabidopsis findings largely speculative. Rice is a model plant of monocots, to which many of our important crops belong. Here we have characterized a null mutant of OsMet1-2, the major CG methylase in rice. We found that seeds homozygous for OsMet1-2 gene mutation (OsMET1-2(-/-)), which directly segregated from normal heterozygote plants (OsMET1-2(+/-)), were seriously maldeveloped, and all germinated seedlings underwent swift necrotic death. Compared with wild type, genome-wide loss of (m)CG occurred in the mutant methylome, which was accompanied by a plethora of quantitative molecular phenotypes including dysregulated expression of diverse protein-coding genes, activation and repression of transposable elements, and altered small RNA profiles. Our results have revealed conservation but also distinct functional differences in CG methylases between rice and Arabidopsis.
25064006	The genome sequence of African rice (Oryza glaberrima) and evidence for independent domestication.	2014	Nat Genet	The cultivation of rice in Africa dates back more than 3,000 years. Interestingly, African rice is not of the same origin as Asian rice (Oryza sativa L.) but rather is an entirely different species (i.e., Oryza glaberrima Steud.). Here we present a high-quality assembly and annotation of the O. glaberrima genome and detailed analyses of its evolutionary history of domestication and selection. Population genomics analyses of 20 O. glaberrima and 94 Oryza barthii accessions support the hypothesis that O. glaberrima was domesticated in a single region along the Niger river as opposed to noncentric domestication events across Africa. We detected evidence for artificial selection at a genome-wide scale, as well as with a set of O. glaberrima genes orthologous to O. sativa genes that are known to be associated with domestication, thus indicating convergent yet independent selection of a common set of genes during two geographically and culturally distinct domestication processes.
25082857	Integrated syntenic and phylogenomic analyses reveal an ancient genome duplication in monocots.	2014	Plant Cell	Unraveling widespread polyploidy events throughout plant evolution is a necessity for inferring the impacts of whole-genome duplication (WGD) on speciation, functional innovations, and to guide identification of true orthologs in divergent taxa. Here, we employed an integrated syntenic and phylogenomic analyses to reveal an ancient WGD that shaped the genomes of all commelinid monocots, including grasses, bromeliads, bananas (Musa acuminata), ginger, palms, and other plants of fundamental, agricultural, and/or horticultural interest. First, comprehensive phylogenomic analyses revealed 1421 putative gene families that retained ancient duplication shared by Musa (Zingiberales) and grass (Poales) genomes, indicating an ancient WGD in monocots. Intergenomic synteny blocks of Musa and Oryza were investigated, and 30 blocks were shown to be duplicated before Musa-Oryza divergence an estimated 120 to 150 million years ago. Synteny comparisons of four monocot (rice [Oryza sativa], sorghum [Sorghum bicolor], banana, and oil palm [Elaeis guineensis]) and two eudicot (grape [Vitis vinifera] and sacred lotus [Nelumbo nucifera]) genomes also support this additional WGD in monocots, herein called Tau (τ). Integrating synteny and phylogenomic comparisons achieves better resolution of ancient polyploidy events than either approach individually, a principle that is exemplified in the disambiguation of a WGD series of rho (ρ)-sigma (σ)-tau (τ) in the grass lineages that echoes the alpha (α)-beta (β)-gamma (γ) series previously revealed in the Arabidopsis thaliana lineage.
25014137	Bioinformatics analysis of plant orthologous introns: identification of an intronic tRNA-like sequence.	2014	Gene	Orthologous introns have identical positions relative to the coding sequence in orthologous genes of different species. By analyzing the complete genomes of five plants we generated a database of 40,512 orthologous intron groups of dicotyledonous plants, 28,519 orthologous intron groups of angiosperms, and 15,726 of land plants (moss and angiosperms). Multiple sequence alignments of each orthologous intron group were obtained using the Mafft algorithm. The number of conserved regions in plant introns appeared to be hundreds of times fewer than that in mammals or vertebrates. Approximately three quarters of conserved intronic regions among angiosperms and dicots, in particular, correspond to alternatively-spliced exonic sequences. We registered only a handful of conserved intronic ncRNAs of flowering plants. However, the most evolutionarily conserved intronic region, which is ubiquitous for all plants examined in this study, including moss, possessed multiple structural features of tRNAs, which caused us to classify it as a putative tRNA-like ncRNA. Intronic sequences encoding tRNA-like structures are not unique to plants. Bioinformatics examination of the presence of tRNA inside introns revealed an unusually long-term association of four glycine tRNAs inside the Vac14 gene of fish, amniotes, and mammals.
25012190	The structure of the catalytic domain of a plant cellulose synthase and its assembly into dimers.	2014	Plant Cell	Cellulose microfibrils are para-crystalline arrays of several dozen linear (1→4)-β-d-glucan chains synthesized at the surface of the cell membrane by large, multimeric complexes of synthase proteins. Recombinant catalytic domains of rice (Oryza sativa) CesA8 cellulose synthase form dimers reversibly as the fundamental scaffold units of architecture in the synthase complex. Specificity of binding to UDP and UDP-Glc indicates a properly folded protein, and binding kinetics indicate that each monomer independently synthesizes single glucan chains of cellulose, i.e., two chains per dimer pair. In contrast to structure modeling predictions, solution x-ray scattering studies demonstrate that the monomer is a two-domain, elongated structure, with the smaller domain coupling two monomers into a dimer. The catalytic core of the monomer is accommodated only near its center, with the plant-specific sequences occupying the small domain and an extension distal to the catalytic domain. This configuration is in stark contrast to the domain organization obtained in predicted structures of plant CesA. The arrangement of the catalytic domain within the CesA monomer and dimer provides a foundation for constructing structural models of the synthase complex and defining the relationship between the rosette structure and the cellulose microfibrils they synthesize.
25038275	Identification of 23 novel conserved microRNAs in three rice cultivars.	2014	Gene	Plant microRNAs (miRNAs) play important roles as modulators of gene expression at the post-transcriptional level. Previous studies have shown that high-throughput sequencing is a powerful tool for the identification of miRNAs, and it is believed that many more miRNAs remain to be discovered. Here, we found 23 novel conserved miRNAs from three rice cultivars by high-throughput sequencing and further identified these through subsequent cloning and quantitative real-time polymerase chain reaction (qPCR). Eight of these novel miRNAs were detected with significant signals in the three rice cultivars by northern blotting assays. The quantitative analysis of their expression profiles showed that most of these miRNAs were perfectly or imperfectly negatively correlated with their target genes, which suggests that these miRNAs may play important roles during rice development. This is the first genome-wide investigation of miRNAs from different rice cultivars, and the data obtained expand the known rice miRNA inventory and provide further information about the regulatory roles played by miRNAs in rice development.
25028496	Strigolactones regulate rice tiller angle by attenuating shoot gravitropism through inhibiting auxin biosynthesis.	2014	Proc Natl Acad Sci U S A	Tiller angle, a key agronomic trait for achieving ideal plant architecture and increasing grain yield, is regulated mainly by shoot gravitropism. Strigolactones (SLs) are a group of newly identified plant hormones that are essential for shoot branching/rice tillering and have further biological functions as yet undetermined. Through screening for suppressors of lazy1 (sols), a classic rice mutant exhibiting large tiller angle and defective shoot gravitropism, we identified multiple SOLS that are involved in the SL biosynthetic or signaling pathway. We show that SL biosynthetic or signaling mutants can rescue the spreading phenotype of lazy1 (la1) and that SLs can inhibit auxin biosynthesis and attenuate rice shoot gravitropism, mainly by decreasing the local indoleacetic acid content. Although both SLs and LA1 are negative regulators of polar auxin transport, SLs do not alter the lateral auxin transport of shoot base, unlike LA1, which is a positive regulator of lateral auxin transport in rice. Genetic evidence demonstrates that SLs and LA1 participate in regulating shoot gravitropism and tiller angle in distinct genetic pathways. In addition, the SL-mediated shoot gravitropism is conserved in Arabidopsis. Our results disclose a new role of SLs and shed light on a previously unidentified mechanism underlying shoot gravitropism. Our study indicates that SLs could be considered as an important tool to achieve ideal plant architecture in the future.
25096783	The Os-AKT1 channel is critical for K+ uptake in rice roots and is modulated by the rice CBL1-CIPK23 complex.	2014	Plant Cell	Potassium (K(+)) is one of the essential nutrient elements for plant growth and development. Plants absorb K(+) ions from the environment via root cell K(+) channels and/or transporters. In this study, the Shaker K(+) channel Os-AKT1 was characterized for its function in K(+) uptake in rice (Oryza sativa) roots, and its regulation by Os-CBL1 (Calcineurin B-Like protein1) and Os-CIPK23 (CBL-Interacting Protein Kinase23) was investigated. As an inward K(+) channel, Os-AKT1 could carry out K(+) uptake and rescue the low-K(+)-sensitive phenotype of Arabidopsis thaliana akt1 mutant plants. Rice Os-akt1 mutant plants showed decreased K(+) uptake and displayed an obvious low-K(+)-sensitive phenotype. Disruption of Os-AKT1 significantly reduced the K(+) content, which resulted in inhibition of plant growth and development. Similar to the AKT1 regulation in Arabidopsis, Os-CBL1 and Os-CIPK23 were identified as the upstream regulators of Os-AKT1 in rice. The Os-CBL1-Os-CIPK23 complex could enhance Os-AKT1-mediated K(+) uptake. A phenotype test confirmed that Os-CIPK23 RNAi lines exhibited similar K(+)-deficient symptoms as the Os-akt1 mutant under low K(+) conditions. These findings demonstrate that Os-AKT1-mediated K(+) uptake in rice roots is modulated by the Os-CBL1-Os-CIPK23 complex.
25106855	The rice WUSCHEL-related homeobox genes are involved in reproductive organ development, hormone signaling and abiotic stress response.	2014	Gene	The WUSCHEL-related homeobox (WOX) genes are important transcription regulators participated in plant development processes. Rice (Oryza sativa L.) genome encodes at least 13 WOX members. In this study, a systematic microarray-based gene expression profiling of eleven WOX genes was performed for the whole life cycle of rice at 16 different tissues/organs of MH63 (rice indica cultivar), which included eight reproductive organs and eight vegetative tissues. The results demonstrated that four genes (OsWUS, OsNS1/OsNS2, OsWOX3 and OsWOX9A) were specifically expressed in panicle and endosperm development, and six genes (OsWOX5, OsWOX9B, OsWOX9D, OsWOX11, OsWOX12A and OsWOX12B) were preferentially expressed in seeds (72h after imbibitions) during root emergence or growth. In situ hybridization analysis revealed differential transcript levels of OsWOX4, OsWOX5, OsWOX9A and OsWOX12B during panicle development and embryogenesis. Results of qRT-PCR showed that expression of four rice WOX genes (OsWOX5, OsWOX11, OsWOX12B and OsWOX12A) was up- or down-regulated by plant hormones (auxin, cytokinin and gibberellin). More interestingly, most WOX genes were responsive to abiotic stress stimuli of drought, salt and cold. The molecular studies presented here will further provide insight in understanding the functions of rice WOX gene family in rice development, hormone signaling, and abiotic stress response.
25178525	OsNF-YB1, a rice endosperm-specific gene, is essential for cell proliferation in endosperm development.	2014	Gene	Cell cycle regulators are crucial for normal endosperm development and seed size determination. However, how the cell cycle related genes regulate endosperm development remains unclear. In this study, we reported a rice Nuclear Factor Y (NF-Y) gene OsNF-YB1, which was also identified as an endosperm-specific gene. Transcriptional profiling and promoter analysis revealed that OsNF-YB1 was highly expressed at the early stages of rice endosperm development (5-7 DAP, days after pollination). Repression of OsNF-YB1 resulted in differential expression of the genes in cell cycle pathway, which caused abnormal seeds with defected embryo and endosperm. Basic cytological analysis demonstrated that the reduced endosperm cell numbers disintegrated with the development of those abnormal seeds in OsNF-YB1 RNAi plants. Taken together, these results suggested that the endosperm-specific gene OsNF-YB1 might be a cell cycle regulator and played a role in maintaining the endosperm cell proliferation.
