16109971	Sequence, annotation, and analysis of synteny between rice chromosome 3 and diverged grass species.	2005	Genome Res	Rice (Oryza sativa L.) chromosome 3 is evolutionarily conserved across the cultivated cereals and shares large blocks of synteny with maize and sorghum, which diverged from rice more than 50 million years ago. To begin to completely understand this chromosome, we sequenced, finished, and annotated 36.1 Mb ( approximately 97%) from O. sativa subsp. japonica cv Nipponbare. Annotation features of the chromosome include 5915 genes, of which 913 are related to transposable elements. A putative function could be assigned to 3064 genes, with another 757 genes annotated as expressed, leaving 2094 that encode hypothetical proteins. Similarity searches against the proteome of Arabidopsis thaliana revealed putative homologs for 67% of the chromosome 3 proteins. Further searches of a nonredundant amino acid database, the Pfam domain database, plant Expressed Sequence Tags, and genomic assemblies from sorghum and maize revealed only 853 nontransposable element related proteins from chromosome 3 that lacked similarity to other known sequences. Interestingly, 426 of these have a paralog within the rice genome. A comparative physical map of the wild progenitor species, Oryza nivara, with japonica chromosome 3 revealed a high degree of sequence identity and synteny between these two species, which diverged approximately 10,000 years ago. Although no major rearrangements were detected, the deduced size of the O. nivara chromosome 3 was 21% smaller than that of japonica. Synteny between rice and other cereals using an integrated maize physical map and wheat genetic map was strikingly high, further supporting the use of rice and, in particular, chromosome 3, as a model for comparative studies among the cereals.
16120687	Localization of NAD-isocitrate dehydrogenase and glutamate dehydrogenase in rice roots: candidates for providing carbon skeletons to NADH-glutamate synthase.	2005	Plant Cell Physiol	In rice roots, transient and cell-type-specific accumulation of both mRNA and protein for NADH-dependent glutamate synthase (NADH-GOGAT) occurs after the supply of NH(4) (+) ions. In order to better understand the origin of 2-oxoglutarate for this reaction, we focused on mitochondrial NAD-dependent isocitrate dehydrogenase (IDH) and glutamate dehydrogenase (GDH) in rice roots. Six rice cDNAs encoding a single catalytic (OsIDHa) and two regulatory (OsIDHc;1, OsIDHc;2) IDH subunits and three GDH proteins (OsGDH1-3) were isolated. These genes, except OsGDH3, were expressed in the roots. Real-time PCR analysis showed that OsIDHa and OsIDHc;1 transcripts, but not OsGDH1 and OsGDH2 transcripts, accumulated in a similar manner to NADH-GOGAT mRNA along the crown roots after the supply of different forms of inorganic nitrogen. Furthermore, immunolocalization studies revealed the NH(4) (+) induction of IDHa protein in two cell layers of the root surface, i.e. epidermis and exodermis, where NADH-GOGAT also accumulated. The possible relationship between NADH-GOGAT, IDH and GDH is discussed.
15759120	Molecular cloning and expression analysis of the cell-wall invertase gene family in rice (Oryza sativa L.).	2005	Plant Cell Rep	Cell-wall invertase (CIN) catalyzes the hydrolysis of sucrose into glucose and fructose for the supply of carbohydrates to sink organs via an apoplastic pathway. To study the CIN genes in rice (Oryza sativa L.), we isolated cDNA clones showing amino acid similarity to the plant cell wall invertase proteins from a search of rice sequence databases. Profile analyses revealed that the cloned genes are expressed in unique patterns in various organs. For example, transcripts of OsCIN1, OsCIN2, OsCIN4, and OsCIN7 were detected in immature seeds whereas OsCIN3 gene expression was flower-specific. Further transcript analysis of these genes expressed in developing seeds indicated that OsCIN1, OsCIN2, and OsCIN7 might play an important role involving sucrose partitioning to the embryo and endosperm. Sucrose, a substrate of CINs, induced the accumulation of OsCIN1 transcripts in excised leaves and OsCIN2 in immature seeds, while the level of OsCIN5 was significantly down-regulated in excised leaves treated with sucrose. Infecting the tissues with rice blast (Magnaporthe grisea) as a biotic stressor increased the expression of OsCIN1, OsCIN4, and OsCIN5, suggesting that these genes may participate in a switch in metabolism to resist pathogen invasion. These results demonstrate that OsCIN genes play diverse roles involving the regulation of metabolism, growth, development, and stress responses.
16552590	Structure, expression, and functional analysis of the hexokinase gene family in rice (Oryza sativa L.).	2006	Planta	Hexokinase (HXK) is a dual-function enzyme that both phosphorylates hexose to form hexose 6-phosphate and plays an important role in sugar sensing and signaling. To investigate the roles of hexokinases in rice growth and development, we analyzed rice sequence databases and isolated ten rice hexokinase cDNAs, OsHXK1 (Oryza sativa Hexokinase 1) through OsHXK10. With the exception of the single-exon gene OsHXK1, the OsHXKs all have a highly conserved genomic structure consisting of nine exons and eight introns. Gene expression profiling revealed that OsHXK2 through OsHXK9 are expressed ubiquitously in various organs, whereas OsHXK10 expression is pollen-specific. Sugars induced the expression of three OsHXKs, OsHXK2, OsHXK5, and OsHXK6, in excised leaves, while suppressing OsHXK7 expression in excised leaves and immature seeds. The hexokinase activity of the OsHXKs was confirmed by functional complementation of the hexokinase-deficient yeast strain YSH7.4-3C (hxk1, hxk2, glk1). OsHXK4 was able to complement this mutant only after the chloroplast-transit peptide was removed. The subcellular localization of OsHXK4 and OsHXK7, observed with green fluorescent protein (GFP) fusion constructs, indicated that OsHXK4 is a plastid-stroma-targeted hexokinase while OsHXK7 localizes to the cytosol.
16192280	Isolation of a calmodulin-binding transcription factor from rice (Oryza sativa L.).	2005	J Biol Chem	Calmodulin (CaM) regulates diverse cellular functions by modulating the activities of a variety of enzymes and proteins. However, direct modulation of transcription factors by CaM has been poorly understood. In this study, we isolated a putative transcription factor by screening a rice cDNA expression library by using CaM:horse-radish peroxidase as a probe. This factor, which we have designated OsCBT (Oryza sativa CaM-binding transcription factor), has structural features similar to Arabidopsis AtSRs/AtCAMTAs and encodes a 103-kDa protein because it contains a CG-1 homology DNA-binding domain, three ankyrin repeats, a putative transcriptional activation domain, and five putative CaM-binding motifs. By using a gel overlay assay, gel mobility shift assays, and site-directed mutagenesis, we showed that OsCBT has two different types of functional CaM-binding domains, an IQ motif, and a Ca(2+)-dependent motif. To determine the DNA binding specificity of OsCBT, we employed a random binding site selection method. This analysis showed that OsCBT preferentially binds to the sequence 5'-TWCG(C/T)GTKKKKTKCG-3' (W and K represent A or C and T or G, respectively). OsCBT was able to bind this sequence and activate beta-glucuronidase reporter gene expression driven by a minimal promoter containing tandem repeats of these sequences in Arabidopsis leaf protoplasts. Green fluorescent protein fusions of two putative nuclear localization signals of OsCBT, a bipartite and a SV40 type, were predominantly localized in the nucleus. Most interestingly, the transcriptional activation mediated by OsCBT was inhibited by co-transfection with a CaM gene. Taken together, our results suggest that OsCBT is a transcription activator modulated by CaM.
16648463	Promoter mutations of an essential gene for pollen development result in disease resistance in rice.	2006	Genes Dev	Disease resistance and sexual reproductive development are generally considered as separate biological processes, regulated by different sets of genes. Here we show that xa13, a recessive allele conferring disease resistance against bacterial blight, one of the most devastating rice diseases worldwide, plays a key role in both disease resistance and pollen development. The dominant allele, Xa13, is required for both bacterial growth and pollen development. Promoter mutations in Xa13 cause down-regulation of expression during host-pathogen interaction, resulting in the fully recessive xa13 that confers race-specific resistance. The recessive xa13 allele represents a new type of plant disease resistance.
16753815	Alternative splicing and expression analysis of OsFCA (FCA in Oryza sativa L.), a gene homologous to FCA in Arabidopsis.	2006	DNA Seq	A subtracted cDNAs library was constructed using rice (Oryza sativa L.) calli cDNA as driver and differentiating calli cDNA as tester. A novel gene homologous with FCA in Arabidopsis was cloned from rice by screening the SSH (suppression subtractive hybridization) library followed by RACE. Four alternative transcripts of OsFCA were cloned from the leaves of rice, and designated as OsFCA-1, OsFCA-2, OsFCA-3 and OsFCA-4 respectively. OsFCA-1 was homologous to FCA-gamma of Arabidopsis and contained several conserved domains (two RNA Recognition Motifs and one WW-domain). OsFCA-2 was 102 bp shorter than OsFCA-1 which caused the WW-domain deletion. The proteins encoded by OsFCA-3 and OsFCA-4 were 101 amino acids shorter than OsFCA-1 at the N-terminal which is a glycine-rich region. The fluorescence quantitative PCR analysis showed that the mRNA of OsFCA-1 is the most abundant in the four splicing variants of rice FCA, and its expression level is much higher in differentiating calli than in calli. The expression of OsFCA-1 is steady in the leaves of three different stage, but up-regulated in young spikelet of primary branch-differentiating stage and down-regulated in young spikelet of pistil and stamen-differentiating stage.
16827922	A brassinolide-suppressed rice MADS-box transcription factor, OsMDP1, has a negative regulatory role in BR signaling.	2006	Plant J	The MADS-box transcription factor-encoding genes are expressed mainly during plant reproductive development, where they play important roles in controlling floral organ initiation and identity. Few previous reports have investigated the functions of MADS-box transcription factors expressed in vegetative tissues. Here we describe the functional characterization of a rice AG-like MADS-box protein, OsMDP1 (Oryza sativa MADS-domain-containing protein 1). A partial cDNA encoding a MADS-box domain was identified via high-throughput screening of rice brassinolide-regulated genes, and the full-length cDNA was subsequently isolated via screening of a cDNA library constructed from rice materials at tillering stage. Expression pattern analyses indicated that OsMDP1 is transcribed mainly in vegetative tissues, including the mature leaf, coleoptile, root-elongation zone, culm internode, and especially the joint region between the leaf blade and sheath. Further studies revealed that transcription of OsMDP1 is stimulated by darkness and suppressed by brassinolide treatment. OsMDP1 deficiency resulted in shortened primary roots, elongated coleoptiles and enhanced lamina joint inclinations. Moreover, transgenic plants showed hypersensitivities to exogenous brassinolide in terms of lamina joint inclination and coleoptile elongation. OsMDP1 deficiency resulted in enhanced expression of OsXTR1, which encodes xyloglucan endotransglycosylase, the cell-wall loosening enzyme necessary for cell elongation, and modulated expressions of multiple genes involved in cell signalling and gene transcription, indicating the key negative regulatory role of OsMDP1 in BR signalling.
16453132	GS3, a major QTL for grain length and weight and minor QTL for grain width and thickness in rice, encodes a putative transmembrane protein.	2006	Theor Appl Genet	The GS3 locus located in the pericentromeric region of rice chromosome 3 has been frequently identified as a major QTL for both grain weight (a yield trait) and grain length (a quality trait) in the literature. Near isogenic lines of GS3 were developed by successive crossing and backcrossing Minghui 63 (large grain) with Chuan 7 (small grain), using Minghui 63 as the recurrent parent. Analysis of a random subpopulation of 201 individuals from the BC3F2 progeny confirmed that the GS3 locus explained 80-90% of the variation for grain weight and length in this population. In addition, this locus was resolved as a minor QTL for grain width and thickness. Using 1,384 individuals with recessive phenotype (large grain) from a total of 5,740 BC3F2 plants and 11 molecular markers based on sequence information, GS3 was mapped to a DNA fragment approximately 7.9 kb in length. A full-length cDNA corresponding to the target region was identified, which provided complete sequence information for the GS3 candidate. This gene consists of five exons and encodes 232 amino acids with a putative PEBP-like domain, a transmembrane region, a putative TNFR/NGFR family cysteine-rich domain and a VWFC module. Comparative sequencing analysis identified a nonsense mutation, shared among all the large-grain varieties tested in comparison with the small grain varieties, in the second exon of the putative GS3 gene. This mutation causes a 178-aa truncation in the C-terminus of the predicted protein, suggesting that GS3 may function as a negative regulator for grain size. Cloning of such a gene provided the opportunity for fully characterizing the regulatory mechanism and related processes during grain development.
16733757	Sequence comparison of distal and proximal ribosomal DNA arrays in rice (Oryza sativa L.) chromosome 9S and analysis of their flanking regions.	2006	Theor Appl Genet	Rice (Oryza sativa ssp. japonica cv. Nipponbare) harbors a ribosomal RNA gene (rDNA) cluster in the nucleolar-organizing region at the telomeric end of the short arm of chromosome 9. We isolated and sequenced two genomic clones carrying rice rDNA fragments from this region. The rice rDNA repeat units could be classified into three types based on length, which ranged from 7,928 to 8,934 bp. This variation was due to polymorphism in the number of 254-bp subrepeats in the intergenic spacer (IGS). Polymerase chain reaction (PCR) analysis suggested that the rDNA units in rice vary widely in length and that the copy number of the subrepeats in the IGS ranges from 1 to 12 in the rice genome. PCR and Southern blot analyses showed that most rDNA units have three intact and one truncated copies of the subrepeats in the IGS, and distal (telomere-side) rDNA units have more subrepeats than do proximal (centromere-side) ones. Both genomic clones we studied contained rDNA-flanking DNA sequences of either telomeric repeats (5'-TTTAGGG-3') or a chromosome-specific region, suggesting that they were derived from the distal or proximal end, respectively, of the rDNA cluster. A similarity search indicated that retrotransposons appeared more frequently in a 500-kb portion of the proximal rDNA-flanking region than in other subtelomeric regions or sequenced regions of the genome. This study reveals the repetitive nature of the telomeric end of the short arm of chromosome 9, which consists of telomeric repeats, an rDNA array, and a retrotransposon-rich chromosomal region.
