22270358	Regulation of a proteinaceous elicitor-induced Ca2+ influx and production of phytoalexins by a putative voltage-gated cation channel, OsTPC1, in cultured rice cells.	2012	J Biol Chem	Pathogen/microbe- or plant-derived signaling molecules (PAMPs/MAMPs/DAMPs) or elicitors induce increases in the cytosolic concentration of free Ca(2+) followed by a series of defense responses including biosynthesis of antimicrobial secondary metabolites called phytoalexins; however, the molecular links and regulatory mechanisms of the phytoalexin biosynthesis remains largely unknown. A putative voltage-gated cation channel, OsTPC1 has been shown to play a critical role in hypersensitive cell death induced by a fungal xylanase protein (TvX) in suspension-cultured rice cells. Here we show that TvX induced a prolonged increase in cytosolic Ca(2+), mainly due to a Ca(2+) influx through the plasma membrane. Membrane fractionation by two-phase partitioning and immunoblot analyses revealed that OsTPC1 is localized predominantly at the plasma membrane. In retrotransposon-insertional Ostpc1 knock-out cell lines harboring a Ca(2+)-sensitive photoprotein, aequorin, TvX-induced Ca(2+) elevation was significantly impaired, which was restored by expression of OsTPC1. TvX-induced production of major diterpenoid phytoalexins and the expression of a series of diterpene cyclase genes involved in phytoalexin biosynthesis were also impaired in the Ostpc1 cells. Whole cell patch clamp analyses of OsTPC1 heterologously expressed in HEK293T cells showed its voltage-dependent Ca(2+)-permeability. These results suggest that OsTPC1 plays a crucial role in TvX-induced Ca(2+) influx as a plasma membrane Ca(2+)-permeable channel consequently required for the regulation of phytoalexin biosynthesis in cultured rice cells.
22267486	Effector-mediated suppression of chitin-triggered immunity by magnaporthe oryzae is necessary for rice blast disease.	2012	Plant Cell	Plants use pattern recognition receptors to defend themselves from microbial pathogens. These receptors recognize pathogen-associated molecular patterns (PAMPs) and activate signaling pathways that lead to immunity. In rice (Oryza sativa), the chitin elicitor binding protein (CEBiP) recognizes chitin oligosaccharides released from the cell walls of fungal pathogens. Here, we show that the rice blast fungus Magnaporthe oryzae overcomes this first line of plant defense by secreting an effector protein, Secreted LysM Protein1 (Slp1), during invasion of new rice cells. We demonstrate that Slp1 accumulates at the interface between the fungal cell wall and the rice plasma membrane, can bind to chitin, and is able to suppress chitin-induced plant immune responses, including generation of reactive oxygen species and plant defense gene expression. Furthermore, we show that Slp1 competes with CEBiP for binding of chitin oligosaccharides. Slp1 is required by M. oryzae for full virulence and exerts a significant effect on tissue invasion and disease lesion expansion. By contrast, gene silencing of CEBiP in rice allows M. oryzae to cause rice blast disease in the absence of Slp1. We propose that Slp1 sequesters chitin oligosaccharides to prevent PAMP-triggered immunity in rice, thereby facilitating rapid spread of the fungus within host tissue.
22168839	RNA targeting to a specific ER sub-domain is required for efficient transport and packaging of α-globulins to the protein storage vacuole in developing rice endosperm.	2012	Plant J	Studies focusing on the targeting of RNAs that encode rice storage proteins, prolamines and glutelins to specific sub-domains of the endoplasmic reticulum (ER), as well as mis-localization studies of other storage protein RNAs, indicate a close relationship between the ER site of RNA translation and the final site of protein deposition in the endomembrane system in developing rice endosperm. In addition to prolamine and glutelin, rice accumulates smaller amounts of α-globulins, which are deposited together with glutelin in the protein storage vacuole (PSV). In situ RT-PCR analysis revealed that α-globulin RNAs are not distributed to the cisternal ER as expected for a PSV-localized protein, but instead are targeted to the protein body-ER (PB-ER) by a regulated process requiring cis-sorting sequences. Sequence alignments with putative maize δ-zein cis-localization elements identified several candidate regulatory sequences that may be responsible for PB-ER targeting. Immunocytochemical analysis confirmed the presence of α-globulin on the periphery of the prolamine protein bodies and packaging in Golgi-associated dense vesicles, as well as deposition and storage within peripheral regions of the PSV. Mis-targeting of α-globulin RNAs to the cisternal ER dramatically alters the spatial arrangement of α-globulin and glutelin within the PSV, with the accompanying presence of numerous small α-globulin particles in the cytoplasm. These results indicate that α-globulin RNA targeting to the PB-ER sub-domain is essential for efficient transport of α-globulins to the PSV and its spatial arrangement in the PSV. Such RNA localization prevents potential deleterious protein-protein interactions, in addition to performing a role in protein targeting.
22306743	Expression of an Acidothermus cellulolyticus endoglucanase in transgenic rice seeds.	2012	Protein Expr Purif	The thermostable endo-1,4-β-glucanase (E1) from Acidothermus cellulolyticus, is a useful enzyme for commercial hydrolysis of cellulose into glucose. A codon-optimized synthetic gene encoding this enzyme was transformed into rice (Oryza sativa L. ssp. japonica) under the control of the rice seed storage protein Gt1 promoter. The transgenic line C19 was identified as the one with the highest endoglucanase activity among the total of 36 independent transgenic lines obtained. The cellulase activity in the C19 seeds was estimated at about 830U/g of dried seeds using CMC as substrate. The enzymes produced in the seeds had an optimum pH of 5.0 and optimum temperature of 80°C, which is similar to the enzymes produced by the native bacterium host. This study demonstrates that the transgenic rice seeds could be used as a bioreactor for production of enzymes for cellulosic biomass conversion.
22500165	Chromosomal Location of HCA1 and HCA2, Hybrid Chlorosis Genes in Rice.	2012	Int J Plant Genomics	MANY POSTZYGOTIC REPRODUCTIVE BARRIER FORMS HAVE BEEN REPORTED IN PLANTS: hybrid weakness, hybrid necrosis, and hybrid chlorosis. In this study, linkage analysis of the genes causing hybrid chlorosis in F(2) generation in rice, HCA1 and HCA2, was performed. HCA1 and HCA2 are located respectively on the distal regions of the short arms of chromosomes 12 and 11. These regions are known to be highly conserved as a duplicated chromosomal segment. The molecular mechanism causing F(2) chlorosis deduced from the location of the two genes was discussed. The possibility of the introgression of the chromosomal segments encompassing HCA1 and/or HCA2 was also discussed from the viewpoint of Indica-Japonica differentiation.
22136623	H3K36 methylation is critical for brassinosteroid-regulated plant growth and development in rice.	2012	Plant J	Methylation of histone lysine residues plays an essential role in epigenetic regulation of gene expression in eukaryotes. Enzymes involved in establishment of the repressive H3K9 and H3K27 methylation marks have been previously characterized, but the deposition and function of H3K4 and H3K36 methylation remain uncharacterized in rice. Here, we report that rice SDG725 encodes a H3K36 methyltransferase, and its down-regulation causes wide-ranging defects, including dwarfism, shortened internodes, erect leaves and small seeds. These defects resemble the phenotypes previously described for some brassinosteroid-knockdown mutants. Consistently, transcriptome analyses revealed that SDG725 depletion results in down-regulation by more than two-fold of over 1000 genes, including D11, BRI1 and BU1, which are known to be involved in brassinosteroid biosynthesis or signaling pathways. Chromatin immunoprecipitation analyses showed that levels of H3K36me2/3 are reduced in chromatin at some regions of these brassinosteroid-related genes in SDG725 knockdown plants, and that SDG725 protein is able to directly bind to these target genes. Taken together, our data indicate that SDG725-mediated H3K36 methylation modulates brassinosteroid-related gene expression, playing an important role in rice plant growth and development.
22489119	Major phenolic compounds, antioxidant capacity and antidiabetic potential of rice bean (Vigna umbellata L.) in China.	2012	Int J Mol Sci	Interest in edible beans as nutraceuticals is increasing. In the present study, the individual phenolic acids, the total phenolic content (TPC), the total flavonoid content (TFC), and the antioxidant and antidiabetic potential of 13 varieties of rice beans from China were investigated. Eight phenolic compounds (catechin, epicatechin, p-coumaric acid, ferulic acid, vitexin, isovitexin, sinapic acid, quercetin) were analyzed on an ultra-performance liquid chromatography (UPLC) mass spectrometry (MS) system. The rice bean varieties had significant differences in total phenolic compounds (ranging from 123.09 ± 10.35 to 843.75 ± 30.15 μg/g), in TPC (ranging from 3.27 ± 0.04 to 6.43 ± 0.25 mg gallic acid equivalents (GAE)/g), in TFC (ranging from 55.95 ± 11.16 to 320.39 ± 31.77 mg catechin (CE)/g), in antioxidant activity (ranging from 39.87 ± 1.37 to 46.40 ± 2.18 μM·TE/g), in α-glucosidase inhibition activity (ranging from 44.32 ± 2.12 to 68.71 ± 2.19) and in advanced glycation end products formation inhibition activity (ranging from 34.11 ± 0.59 to 75.75 ± 0.33). This study is the first report on phytochemistry and biological activities in rice beans.
22236520	Proteomics analysis reveals multiple regulatory mechanisms in response to selenium in rice.	2012	J Proteomics	Selenium (Se) shows both beneficial and toxic effects on plant growth. Rice (Oryza sativa L.) seedlings cultivated under lower concentrations of sodium selenite showed enhanced growth, whereas higher concentrations of sodium selenite repressed seedling growth. To acquire detailed regulatory mechanisms underlying these effects, a comparative proteomics study using 2-dimensional gel electrophoresis and MALDI-TOF/TOF MS was performed. By comparison of gel images between Se treatments and control, 66 and 97 differentially expressed proteins were identified in shoot and root, respectively under at least one of the Se treatment concentrations. Gene Ontology and Clustering analysis reveal primary metabolism, photosynthesis and redox homeostasis are the most highly affected biological processes by Se treatments. Lower Se treatments (2 and 6 mg/L sodium selenite) activated antioxidative system, enhanced photosynthesis and primary metabolism. However, higher Se treatment (10mg/L sodium selenite) damaged photosynthesis apparatus, inhibited photosynthesis and primary metabolism. Protein ubiquitination and phosphorylation may also play important roles in Se response in rice. In conclusion, our study provided novel insights into Se response in rice at the proteome level, which are expected to be highly useful for dissecting the Se response pathways in higher plants and for producing Se enriched rice cultivars in the future.
22218673	Gene silencing using the recessive rice bacterial blight resistance gene xa13 as a new paradigm in plant breeding.	2012	Plant Cell Rep	Resistant germplasm resources are valuable for developing resistant varieties in agricultural production. However, recessive resistance genes are usually overlooked in hybrid breeding. Compared with dominant traits, however, they may confer resistance to different pathogenic races or pest biotypes with different mechanisms of action. The recessive rice bacterial blight resistance gene xa13, also involved in pollen development, has been cloned and its resistance mechanism has been recently characterized. This report describes the conversion of bacterial blight resistance mediated by the recessive xa13 gene into a dominant trait to facilitate its use in a breeding program. This was achieved by knockdown of the corresponding dominant allele Xa13 in transgenic rice using recently developed artificial microRNA technology. Tissue-specific promoters were used to exclude most of the expression of artificial microRNA in the anther to ensure that Xa13 functioned normally during pollen development. A battery of highly bacterial blight resistant transgenic plants with normal seed setting rates were acquired, indicating that highly specific gene silencing had been achieved. Our success with xa13 provides a paradigm that can be adapted to other recessive resistance genes.
22215564	Safety assessment of transgenic Bacillus thuringiensis rice T1c-19 in Sprague-Dawley rats from metabonomics and bacterial profile perspectives.	2012	IUBMB Life	Bacillus thuringiensis rice is facing commercialization as the main food source in the near future. The unintended effects of genetically modified (GM) organisms are the most important barriers to their promotion. We aimed to establish a new in vivo evaluation model for genetically modified foods by using metabonomics and bacterial profile approaches. T1c-19 rice flour or its transgenic parent MH63 was used at 70% wt/wt to produce diets that were fed to rats for ∼ 90 days. Urine metabolite changes were detected using (1)H NMR. Denaturing gradient gel electrophoresis and real-time polymerase chain reaction (RT-PCR) were used to detect the bacterial profiles between the two groups. The metabonomics was analyzed for metabolite changes in rat urine, when compared with the non-GM rice group, where rats were fed a GM rice diet. Several metabolites correlated with rat age and sex but not with GM rice diet. Significant biological differences were not identified between the GM rice diet and the non-GM rice diet. The bacteria related to rat urine metabolites were also discussed. The results from metabonomics and bacterial profile analyses were comparable with the results attained using the traditional method. Because metabonomics and bacterial profiling offer noninvasive, dynamic approaches for monitoring food safety, they provide a novel process for assessing the safety of GM foods.
