23943779	Application of an improved proteomics method for abundant protein cleanup: molecular and genomic mechanisms study in plant defense.	2013	Mol Cell Proteomics	High abundance proteins like ribulose-1,5-bisphosphate carboxylase oxygenase (Rubisco) impose a consistent challenge for the whole proteome characterization using shot-gun proteomics. To address this challenge, we developed and evaluated Polyethyleneimine Assisted Rubisco Cleanup (PARC) as a new method by combining both abundant protein removal and fractionation. The new approach was applied to a plant insect interaction study to validate the platform and investigate mechanisms for plant defense against herbivorous insects. Our results indicated that PARC can effectively remove Rubisco, improve the protein identification, and discover almost three times more differentially regulated proteins. The significantly enhanced shot-gun proteomics performance was translated into in-depth proteomic and molecular mechanisms for plant insect interaction, where carbon re-distribution was used to play an essential role. Moreover, the transcriptomic validation also confirmed the reliability of PARC analysis. Finally, functional studies were carried out for two differentially regulated genes as revealed by PARC analysis. Insect resistance was induced by over-expressing either jacalin-like or cupin-like genes in rice. The results further highlighted that PARC can serve as an effective strategy for proteomics analysis and gene discovery.
23951364	The mechanism of antifungal action of a new polyene macrolide antibiotic antifungalmycin 702 from Streptomyces padanus JAU4234 on the rice sheath blight pathogen Rhizoctonia solani.	2013	PLoS One	Antifungalmycin 702, a new polyene macrolide antibiotic produced by Streptomycespadanus JAU4234, has a broad antifungal activity and may have potential future agricultural and/or clinical applications. However, the mechanism of antifungal action of antifungalmycin 702 remains unknown. Antifungalmycin 702 strongly inhibited mycelial growth and sclerotia formation/germination of Rhizoctonia solani. When treated with antifungalmycin 702, the hyphae morphology of R. solani became more irregular. The membrane and the cellular organelles were disrupted and there were many vacuoles in the cellular space. The lesion in the plasma membrane was detected through the increase of membrane permeability, lipid peroxidation and leakage of cell constituents. In summary, antifungalmycin 702 may exert its antifungal activity against R. solani by changing the structure of cell membranes and the cytoskeleton and interacting with the organelles.
23943011	Effect of enhanced UV-B radiation and low-energy N⁺ ion beam radiation on the response of photosynthesis, antioxidant enzymes, and lipid peroxidation in rice (Oryza sativa) seedlings.	2013	Appl Biochem Biotechnol	To understand the effect of enhanced UV-B radiation and low-energy N(+) ion beam radiation on the response of photosynthesis, antioxidant enzymes, and lipid peroxidation in rice seedlings, Oryza sativa was exposed to three different doses of low-energy N(+) ion beam and enhanced UV-B alone and in combination. Enhanced UV-B caused a marked decline in some photosynthetic parameters (net photosynthetic rate, transpiration rate, and stomatal conductance) and photosynthetic pigments, whereas it induced an increase in hydrogen peroxide (H2O2) accumulation, the rate of superoxide radical production, and the content of malondialdehyde (MDA). Enhanced UV-B also induced an increase in the activity of antioxidant enzymes (superoxide dismutase [SOD], peroxidase (POD), and catalase [CAT]) and some nonenzymatic antioxidants such as proline. Under the combined treatment of enhanced UV-B and low-energy N(+) ion beam at the dose of 3.0 × 10(17) N(+) cm(-2), the activity of antioxidant compounds (SOD, POD, CAT, proline, and glutathione), photosynthetic pigments, and some photosynthetic parameters (net photosynthetic rate, transpiration rate, and stomatal conductance) increased significantly; however, the MDA content, H2O2 accumulation, and rate of superoxide radical production showed a remarkable decrease compared with the enhanced UV-B treatment alone. These results implied that the appropriate dose of low-energy N(+) ion beam treatment may alleviate the damage caused by the enhanced UV-B radiation on rice.
23945310	Characterization and fine mapping of a novel rice narrow leaf mutant nal9.	2013	J Integr Plant Biol	A narrow leaf mutant was isolated from transgenic rice (Oryza sativa L.) lines carrying a T-DNA insertion. The mutant is characterized by narrow leaves during its whole growth period, and was named nal9 (narrow leaf 9). The mutant also has other phenotypes, such as light green leaves at the seedling stage, reduced plant height, a small panicle and increased tillering. Genetic analysis revealed that the mutation is controlled by a single recessive gene. A hygromycin resistance assay showed that the mutation was not caused by T-DNA insertion, so a map-based cloning strategy was employed to isolate the nal9 gene. The mutant individuals from the F₂ generations of a cross between the nal9 mutant and Longtepu were used for mapping. With 24 F₂ mutants, the nal9 gene was preliminarily mapped near the marker RM156 on the chromosome 3. New INDEL markers were then designed based on the sequence differences between japonica and indica at the region near RM156. The nal9 gene was finally located in a 69.3 kb region between the markers V239B and V239G within BAC OJ1212_C05 by chromosome walking. Sequence and expression analysis showed that an ATP-dependent Clp protease proteolytic subunit gene (ClpP) was most likely to be the nal9 gene. Furthermore, the nal9 mutation was rescued by transformation of the ClpP cDNA driven by the 35S promoter. Accordingly, the ClpP gene was identified as the NAL9 gene. Our results provide a basis for functional studies of NAL9 in future work.
23918958	High mature grain phytase activity in the Triticeae has evolved by duplication followed by neofunctionalization of the purple acid phosphatase phytase (PAPhy) gene.	2013	J Exp Bot	The phytase activity in food and feedstuffs is an important nutritional parameter. Members of the Triticeae tribe accumulate purple acid phosphatase phytases (PAPhy) during grain filling. This accumulation elevates mature grain phytase activities (MGPA) up to levels between ~650 FTU/kg for barley and 6000 FTU/kg for rye. This is notably more than other cereals. For instance, rice, maize, and oat have MGPAs below 100 FTU/kg. The cloning and characterization of the PAPhy gene complement from wheat, barley, rye, einkorn, and Aegilops tauschii is reported here. The Triticeae PAPhy genes generally consist of a set of paralogues, PAPhy_a and PAPhy_b, and have been mapped to Triticeae chromosomes 5 and 3, respectively. The promoters share a conserved core but the PAPhy_a promoter have acquired a novel cis-acting regulatory element for expression during grain filling while the PAPhy_b promoter has maintained the archaic function and drives expression during germination. Brachypodium is the only sequenced Poaceae sharing the PAPhy duplication. As for the Triticeae, the duplication is reflected in a high MGPA of ~4200 FTU/kg in Brachypodium. The sequence conservation of the paralogous loci on Brachypodium chromosomes 1 and 2 does not extend beyond the PAPhy gene. The results indicate that a single-gene segmental duplication may have enabled the evolution of high MGPA by creating functional redundancy of the parent PAPhy gene. This implies that similar MGPA levels may be out of reach in breeding programs for some Poaceae, e.g. maize and rice, whereas Triticeae breeders should focus on PAPhy_a.
23956122	RNA-guided genome editing in plants using a CRISPR-Cas system.	2013	Mol Plant	Precise and straightforward methods to edit the plant genome are much needed for functional genomics and crop improvement. Recently, RNA-guided genome editing using bacterial Type II cluster regularly interspaced short palindromic repeats (CRISPR)-associated nuclease (Cas) is emerging as an efficient tool for genome editing in microbial and animal systems. Here, we report the genome editing and targeted gene mutation in plants via the CRISPR-Cas9 system. Three guide RNAs (gRNAs) with a 20-22-nt seed region were designed to pair with distinct rice genomic sites which are followed by the protospacer-adjacent motif (PAM). The engineered gRNAs were shown to direct the Cas9 nuclease for precise cleavage at the desired sites and introduce mutation (insertion or deletion) by error-prone non-homologous end joining DNA repairing. By analyzing the RNA-guided genome-editing events, the mutation efficiency at these target sites was estimated to be 3-8%. In addition, the off-target effect of an engineered gRNA-Cas9 was found on an imperfectly paired genomic site, but it had lower genome-editing efficiency than the perfectly matched site. Further analysis suggests that mismatch position between gRNA seed and target DNA is an important determinant of the gRNA-Cas9 targeting specificity, and specific gRNAs could be designed to target more than 90% of rice genes. Our results demonstrate that the CRISPR-Cas system can be exploited as a powerful tool for gene targeting and precise genome editing in plants.
23929733	Assessing the performance of the photo-acoustic infrared gas monitor for measuring CO(2), N(2)O, and CH(4) fluxes in two major cereal rotations.	2014	Glob Chang Biol	Rapid, precise, and globally comparable methods for monitoring greenhouse gas (GHG) fluxes are required for accurate GHG inventories from different cropping systems and management practices. Manual gas sampling followed by gas chromatography (GC) is widely used for measuring GHG fluxes in agricultural fields, but is laborious and time-consuming. The photo-acoustic infrared gas monitoring system (PAS) with on-line gas sampling is an attractive option, although it has not been evaluated for measuring GHG fluxes in cereals in general and rice in particular. We compared N2 O, CO2 , and CH4 fluxes measured by GC and PAS from agricultural fields under the rice-wheat and maize-wheat systems during the wheat (winter), and maize/rice (monsoon) seasons in Haryana, India. All the PAS readings were corrected for baseline drifts over time and PAS-CH4 (PCH4 ) readings in flooded rice were corrected for water vapor interferences. The PCH4 readings in ambient air increased by 2.3 ppm for every 1000 mg cm(-3) increase in water vapor. The daily CO2 , N2 O, and CH4 fluxes measured by GC and PAS from the same chamber were not different in 93-98% of all the measurements made but the PAS exhibited greater precision for estimates of CO2 and N2 O fluxes in wheat and maize, and lower precision for CH4 flux in rice, than GC. The seasonal GC- and PAS-N2 O (PN2 O) fluxes in wheat and maize were not different but the PAS-CO2 (PCO2 ) flux in wheat was 14-39% higher than that of GC. In flooded rice, the seasonal PCH4 and PN2 O fluxes across N levels were higher than those of GC-CH4 and GC-N2 O fluxes by about 2- and 4fold, respectively. The PAS (i) proved to be a suitable alternative to GC for N2 O and CO2 flux measurements in wheat, and (ii) showed potential for obtaining accurate measurements of CH4 fluxes in flooded rice after making correction for changes in humidity.
23971749	Food protein-induced enterocolitis syndrome, from practice to theory.	2013	Expert Rev Clin Immunol	Food protein-induced enterocolitis syndrome (FPIES) is an allergic disease, probably non-IgE-mediated, with expression predominantly in the GI tract. The most characteristic symptom is repeated, debilitating vomiting. It occurs 2-6 h after ingestion of culprit food and is usually accompanied by pallor and lethargy. There may be diarrhea, and in 10-20% of cases, severe hypotension. These symptoms resolve completely within a few hours. The food most frequently involved is cow's milk, followed by rice, but many other foods may be involved. The prognosis is generally good in a few years. In this review the authors try to cope, with the help of some case histories, with the practical clinical aspects of FPIES. The authors also try to provide a management approach based on current knowledge, and finally, to point out the aspects of FPIES that are still controversial.
23857358	Receptor-like cytoplasmic kinases are pivotal components in pattern recognition receptor-mediated signaling in plant immunity.	2013	Plant Signal Behav	Innate immunity is generally initiated with recognition of conserved pathogen-associated molecular patterns (PAMPs). PAMPs are perceived by pattern recognition receptors (PRRs), leading to activation of a series of immune responses, including the expression of defense genes, ROS production and activation of MAP kinase. Recent progress has indicated that receptor-like cytoplasmic kinases (RLCKs) are directly activated by ligand-activated PRRs and initiate pattern-triggered immunity (PTI) in both Arabidopsis and rice. To suppress PTI, pathogens inhibit the RLCKs by many types of effectors, including AvrAC, AvrPphB and Xoo1488. In this review, we summarize recent advances in RLCK-mediated PTI in plants.
23828545	The Arabidopsis thaliana MYB60 promoter provides a tool for the spatio-temporal control of gene expression in stomatal guard cells.	2013	J Exp Bot	Plants have evolved different strategies to resist drought, of which the best understood is the abscisic acid (ABA)-induced closure of stomatal pores to reduce water loss by transpiration. The availability of useful promoters that allow for precise spatial and temporal control of gene expression in stomata is essential both for investigating stomatal regulation in model systems and for biotechnological applications in field crops. Previous work indicated that the regulatory region of the transcription factor AtMYB60 specifically drives gene expression in guard cells of Arabidopsis, although its activity is rapidly down-regulated by ABA. Here, the activity of the full-length and minimal AtMYB60 promoters is reported in rice (Oryza sativa), tobacco (Nicotiana tabacum), and tomato (Solanum lycopersicum), using a reporter gene approach. In rice, the activity of both promoters was completely abolished, whereas it was spatially restricted to guard cells in tobacco and tomato. To overcome the negative effect of ABA on the AtMYB60 promoter, a chimeric inducible system was developed, which combined the cellular specificity of the AtMYB60 minimal promoter with the positive responsiveness to dehydration and ABA of the rd29A promoter. Remarkably, the synthetic module specifically up-regulated gene expression in guard cells of Arabidopsis, tobacco, and tomato in response to dehydration or ABA. The comparative analysis of different native and synthetic regulatory modules derived from the AtMYB60 promoter offers new insights into the functional conservation of the cis-mechanisms that mediate gene expression in guard cells in distantly related dicotyledonous species and provides novel tools for modulating stomatal activity in plants.
