24377498	Genetic mapping and marker development for resistance of wheat against the root lesion nematode Pratylenchus neglectus.	2013	BMC Plant Biol	BACKGROUND: The Rlnn1 locus, which resides on chromosome 7A of bread wheat (Triticum aestivum L.) confers moderate resistance against the root lesion nematode Pratylenchus neglectus. Prior to this research, the exact linkage relationships of Rlnn1 with other loci on chromosome 7A were not clear and there were no simple codominant markers available for selection of Rlnn1 in wheat breeding. The objectives of the research reported here were to (1) develop an improved genetic map of the Rlnn1 region of chromosome 7A and (2) develop molecular markers that could be used in marker-assisted selection to improve resistance of wheat against P. neglectus.

RESULTS: A large-effect quantitative trait locus (QTL) for resistance against P. neglectus was genetically mapped using a population of Excalibur/Kukri doubled haploid lines. This QTL coincides in position with the rust resistance gene(s) Lr20/Sr15, the phytoene synthase gene Psy-A1 and 10 molecular markers, including five new markers designed using wheat-rice comparative genomics and wheat expressed sequence tags. Two of the new markers are suitable for use as molecular diagnostic tools to distinguish plants that carry Rlnn1 and Lr20/Sr15 from those that do not carry these resistance genes.

CONCLUSIONS: The genomic location of Rlnn1 was confirmed to be in the terminal region of the long arm of chromosome 7A. Molecular markers were developed that provide simple alternatives to costly phenotypic assessment of resistance against P. neglectus in wheat breeding. In Excalibur, genetic recombination seems to be completely suppressed in the Rlnn1 region.
24360894	The retrogradation properties of glutinous rice and buckwheat starches as observed with FT-IR, 13C NMR and DSC.	2014	Int J Biol Macromol	The experiment was conducted to study the retrogradation properties of glutinous rice and buckwheat starch with wavelengths of maximum absorbance, FT-IR, (13)C NMR, and DSC. The results show that the starches in retrograded glutinous rice starch and glutinous rice amylopectin could not form double helix. The IR results show that protein inhabits in glutinous rice and maize starches in a different way and appearance of C-H symmetric stretching vibration at 2852 cm(-1) in starch might be appearance of protein. Retrogradation untied the protein in glutinous amylopectin. Enthalpies of sweet potato and maize granules are higher than those of their retrograded starches. The (13)C NMR results show that retrogradation of those two starches leads to presence of β-anomers and retrogradation might decompose lipids in glutinous rice amylopectin into small molecules. Glutinous rice starch was more inclined to retrogradation than buckwheat starch. The DSC results show that the second peak temperatures for retrograded glutinous rice and buckwheat starches should be assigned to protein. The SEM results show that an obvious layer structure exists in retrograded glutinous rice amylopectin.
24433791	Heavy metals in Australian grown and imported rice and vegetables on sale in Australia: health hazard.	2014	Ecotoxicol Environ Saf	Dietary exposure to heavy metals is a matter of concern for human health risk through the consumption of rice, vegetables and other major foodstuffs. In the present study, we investigated concentrations of cadmium (Cd), cobalt (Co), chromium (Cr), copper (Cu), manganese (Mn), nickel (Ni), lead (Pb), and zinc (Zn) in Australian grown and imported rice and vegetables on sale in Australia. The mean concentrations of Cd, Co, Cr, Cu, Mn, Ni, Pb, and Zn in Australian grown rice were 7.5 µg kg(-1), 21 µg kg(-1), 144 µg kg(-1), 2.9 mg kg(-1), 24.4 mg kg(-1), 166 µg kg(-1), 375 µg kg(-1), and 17.1 mg kg(-1) dry weight (d. wt.), respectively. Except Cd, heavy metal concentrations in Australian grown rice were higher than Bangladeshi rice on sale in Australia. However, the concentrations of Cd, Cr, Cu, and Ni in Indian rice on sale in Australia were higher than Australian grown rice. The concentrations of Cu and Ni in Vietnamese rice, and that of Cd, Cr, Cu, Ni, and Pb in Thai rice on sale in Australia were also higher than Australian grown rice. Heavy metal concentrations in Pakistani rice on sale in Australia were substantially lower than that in Australian grown rice. In Australian grown rice varieties, the concentrations of heavy metals were considerably higher in brown rice varieties than white rice varieties, indicating Australian brown rice as a potential source of dietary heavy metals for Australian consumers. The mean concentrations of heavy metals in Australian grown and Bangladeshi vegetables on sale in Australia were also determined. Some of the Australian grown and Bangladeshi vegetables contained heavy metals higher than Australian standard maximum limits indicating them as potential sources of dietary heavy metals for Australian consumers. Further investigation is required to estimate health risks of heavy metals from rice and vegetables consumption for Australian consumers.
24372448	Identification of early Al-responsive genes in rice bean (Vigna umbellata) roots provides new clues to molecular mechanisms of Al toxicity and tolerance.	2014	Plant Cell Environ	Significant secretion of citrate from root apex of rice bean (Vigna umbellata) is delayed by several hours under aluminium (Al) stress. However, the molecular basis of regulation of VuMATE1, a gene encoding an Al-activated citrate transporter, remains unclear. In this study, we used suppression subtractive hybridization together with reverse northern blot analysis and qRT-PCR to identify genes with altered transcript levels in the root apex after treatment with low (5 μm) or high (25 μm) concentration of AlCl(3) for a short time (4 h). We found that in addition to VuMATE1, 393 genes showed an early response to Al. Among functionally annotated genes, those related to 'metabolism and energy', 'signal transduction and transcription' and 'transport' was predominantly up-regulated, whereas those associated with 'protein translation, processing and degradation' was predominantly down-regulated. Comparative analysis of transcriptional profiles highlighted candidate genes associated with citrate secretion and revealed several new aspects of the molecular processes underlying Al toxicity and tolerance. Based on the data, it is proposed that metabolic changes represent adaptive mechanisms to Al stress, whereas inhibition of both cell elongation and cell division underlies Al-induced root growth inhibition.
24376835	Comparative high-resolution mapping of the wax inhibitors Iw1 and Iw2 in hexaploid wheat.	2013	PLoS One	The wax (glaucousness) on wheat leaves and stems is mainly controlled by two sets of genes: glaucousness loci (W1 and W2) and non-glaucousness loci (Iw1 and Iw2). The non-glaucousness (Iw) loci act as inhibitors of the glaucousness loci (W). High-resolution comparative genetic linkage maps of the wax inhibitors Iw1 originating from Triticum dicoccoides, and Iw2 from Aegilops tauschii were developed by comparative genomics analyses of Brachypodium, sorghum and rice genomic sequences corresponding to the syntenic regions of the Iw loci in wheat. Eleven Iw1 and eight Iw2 linked EST markers were developed and mapped to linkage maps on the distal regions of chromosomes 2BS and 2DS, respectively. The Iw1 locus mapped within a 0.96 cM interval flanked by the BE498358 and CA499581 EST markers that are collinear with 122 kb, 202 kb, and 466 kb genomic regions in the Brachypodium 5S chromosome, the sorghum 6S chromosome and the rice 4S chromosome, respectively. The Iw2 locus was located in a 4.1 to 5.4-cM interval in chromosome 2DS that is flanked by the CJ886319 and CJ519831 EST markers, and this region is collinear with a 2.3 cM region spanning the Iw1 locus on chromosome 2BS. Both Iw1 and Iw2 co-segregated with the BF474014 and CJ876545 EST markers, indicating they are most likely orthologs on 2BS and 2DS. These high-resolution maps can serve as a framework for chromosome landing, physical mapping and map-based cloning of the wax inhibitors in wheat.
24341907	Transcriptome analysis of leaf and root of rice seedling to acute dehydration.	2013	Rice (N Y)	BACKGROUND: Water deficiency is one of the most serious worldwide problems for agriculture. Recently, it has become more serious and outspread, which urgently requires the production of drought-tolerant plants. Microarray experiments using mRNA from air-dried leaves and roots of rice were performed in an attempt to study genes involved in acute dehydration response.
