26347131	Divergent biochemical and enzymatic properties of oxalate oxidase isoforms encoded by four similar genes in rice.	2015	Phytochemistry	The biochemical and enzymatic properties of four highly similar rice oxalate oxidase proteins (OsOxO1-4) were compared after their purification from the leaves of transgenic plants each overexpressing the respective OsOxO1-4 genes. Although alignment of their amino acid sequences has revealed divergence mainly in the signal peptides and they catalyze the same enzymic (oxalate oxidase) reaction, divergence in apparent molecular mass, Km, optimum pH, stability and responses to inhibitors and activators was uncovered by biochemical characterization of the purified OsOxO1-4 proteins. The apparent molecular mass of oligomer OsOxO1 was found to be similar to that of OsOxO3 but lower than the other two. The molecular mass of the subunit of OsOxO1 was lower than that of OsOxO3. The Km value of OsOxO3 was higher than the other three which had similar Km. OsOxO1 and OsOxO4 possessed peak activity at pH 8.5 which was close to that at the optimum pH 4.0. The activity of OsOxO2 at pH 8.5 was only 65% of that at its optimum pH 3.5, while the activity of OsOxO3 did not vary much at pH 6-9 and was also much lower than that at its optimum pH 3. OsOxO2 and OsOxO3 still maintained all their activities after being heated at 70°C for 1h while OsOxO1 and OsOxO4 lost about 30% of their activities. Pyruvate and oxaloacetic acid inhibited the activity of OsOxO3 more strongly than the other three. Interestingly, glucose 6-phosphate, fructose 6-phosphate and fructose 1,6-biphosphate related to photosynthetic assimilation of triose phosphate greatly increased the activities of OsOxO3 and OsOxO4. In addition to the differences in the biochemical properties of the four OsOxO proteins, an intriguing finding is that the purified OsOxO1-4 exhibited substrate inhibition, which is a typical of the classical Michaelis-Menten enzyme kinetics exhibited by a majority of other enzymes.
26358652	Breeding signatures of rice improvement revealed by a genomic variation map from a large germplasm collection.	2015	Proc Natl Acad Sci U S A	Intensive rice breeding over the past 50 y has dramatically increased productivity especially in the indica subspecies, but our knowledge of the genomic changes associated with such improvement has been limited. In this study, we analyzed low-coverage sequencing data of 1,479 rice accessions from 73 countries, including landraces and modern cultivars. We identified two major subpopulations, indica I (IndI) and indica II (IndII), in the indica subspecies, which corresponded to the two putative heterotic groups resulting from independent breeding efforts. We detected 200 regions spanning 7.8% of the rice genome that had been differentially selected between IndI and IndII, and thus referred to as breeding signatures. These regions included large numbers of known functional genes and loci associated with important agronomic traits revealed by genome-wide association studies. Grain yield was positively correlated with the number of breeding signatures in a variety, suggesting that the number of breeding signatures in a line may be useful for predicting agronomic potential and the selected loci may provide targets for rice improvement.
26362607	The Birth of a Black Rice Gene and Its Local Spread by Introgression.	2015	Plant Cell	The origin and spread of novel agronomic traits during crop domestication are complex events in plant evolution. Wild rice (Oryza rufipogon) has red grains due to the accumulation of proanthocyanidins, whereas most cultivated rice (Oryza sativa) varieties have white grains induced by a defective allele in the Rc basic helix-loop-helix (bHLH) gene. Although the events surrounding the origin and spread of black rice traits remain unknown, varieties with black grains due to anthocyanin accumulation are distributed in various locations throughout Asia. Here, we show that the black grain trait originated from ectopic expression of the Kala4 bHLH gene due to rearrangement in the promoter region. Both the Rc and Kala4 genes activate upstream flavonol biosynthesis genes, such as chalcone synthase and dihydroflavonol-4-reductase, and downstream genes, such as leucoanthocyanidin reductase and leucoanthocyanidin dioxygenase, to produce the respective specific pigments. Genome analysis of 21 black rice varieties as well as red- and white-grained landraces demonstrated that black rice arose in tropical japonica and its subsequent spread to the indica subspecies can be attributed to the causal alleles of Kala4. The relatively small size of genomic fragments of tropical japonica origin in some indica varieties indicates that refined introgression must have occurred by natural crossbreeding in the course of evolution of the black trait in rice.
26423116	C-terminal extension of calmodulin-like 3 protein from Oryza sativa L.: interaction with a high mobility group target protein.	2015	Acta Biochim Biophys Sin (Shanghai)	A large number of calmodulin-like (CML) proteins are present in plants, but there is little detailed information on the functions of these proteins in rice (Oryza sativa L.). Here, the CML3 protein from rice (OsCML3) and its truncated form lacking the C-terminal extension (OsCML3m) were found to exhibit a Ca2+-binding property and subsequent conformational change, but the ability to bind the CaM kinase II peptide was only observed for OsCML3m. Changes in their secondary structure upon Ca2+-binding measured by circular dichroism revealed that OsCML3m had a higher helical content than OsCML3. Moreover, OsCML3 was mainly localized in the plasma membrane, whereas OsCML3m was found in the nucleus. The rice high mobility group B1 (OsHMGB1) protein was identified as one of the putative OsCML3 target proteins. Bimolecular fluorescence complementation analysis revealed that OsHMGB1 bound OsCML3, OsCML3m or OsCML3s (cysteine to serine mutation at the prenylation site) in the nucleus presumably through the methionine and phenylalanine-rich hydrophobic patches, confirming that OsHMGB1 is a target protein in planta. The effect of OsCML3 or OsCML3m on the DNA-binding ability of OsHMGB1 was measured using an electrophoretic mobility shift assay. OsCML3m decreased the level of OsHMGB1 binding to pUC19 double-stranded DNA whereas OsCML3 did not. Taken together, OsCML3 probably provides a mechanism for manipulating the DNA-binding ability of OsHMGB1 in the nucleus and its C-terminal extension provides an intracellular Ca2+ regulatory switch.
26381316	The Rice E3-Ubiquitin Ligase HIGH EXPRESSION OF OSMOTICALLY RESPONSIVE GENE1 Modulates the Expression of ROOT MEANDER CURLING, a Gene Involved in Root Mechanosensing, through the Interaction with Two ETHYLENE-RESPONSE FACTOR Transcription Factors.	2015	Plant Physiol	Plant roots can sense and respond to a wide diversity of mechanical stimuli, including touch and gravity. However, little is known about the signal transduction pathways involved in mechanical stimuli responses in rice (Oryza sativa). This work shows that rice root responses to mechanical stimuli involve the E3-ubiquitin ligase rice HIGH EXPRESSION OF OSMOTICALLY RESPONSIVE GENE1 (OsHOS1), which mediates protein degradation through the proteasome complex. The morphological analysis of the roots in transgenic RNA interference::OsHOS1 and wild-type plants, exposed to a mechanical barrier, revealed that the OsHOS1 silencing plants keep a straight root in contrast to wild-type plants that exhibit root curling. Moreover, it was observed that the absence of root curling in response to touch can be reverted by jasmonic acid. The straight root phenotype of the RNA interference::OsHOS1 plants was correlated with a higher expression rice ROOT MEANDER CURLING (OsRMC), which encodes a receptor-like kinase characterized as a negative regulator of rice root curling mediated by jasmonic acid. Using the yeast two-hybrid system and bimolecular fluorescence complementation assays, we showed that OsHOS1 interacts with two ETHYLENE-RESPONSE FACTOR transcription factors, rice ETHYLENE-RESPONSIVE ELEMENT BINDING PROTEIN1 (OsEREBP1) and rice OsEREBP2, known to regulate OsRMC gene expression. In addition, we showed that OsHOS1 affects the stability of both transcription factors in a proteasome-dependent way, suggesting that this E3-ubiquitin ligase targets OsEREBP1 and OsEREBP2 for degradation. Our results highlight the function of the proteasome in rice response to mechanical stimuli and in the integration of these signals, through hormonal regulation, into plant growth and developmental programs.
26424158	OsMADS26 Negatively Regulates Resistance to Pathogens and Drought Tolerance in Rice.	2015	Plant Physiol	Functional analyses of MADS-box transcription factors in plants have unraveled their role in major developmental programs (e.g. flowering and floral organ identity) as well as stress-related developmental processes, such as abscission, fruit ripening, and senescence. Overexpression of the rice (Oryza sativa) MADS26 gene in rice has revealed a possible function related to stress response. Here, we show that OsMADS26-down-regulated plants exhibit enhanced resistance against two major rice pathogens: Magnaporthe oryzae and Xanthomonas oryzae. Despite this enhanced resistance to biotic stresses, OsMADS26-down-regulated plants also displayed enhanced tolerance to water deficit. These phenotypes were observed in both controlled and field conditions. Interestingly, alteration of OsMADS26 expression does not have a strong impact on plant development. Gene expression profiling revealed that a majority of genes misregulated in overexpresser and down-regulated OsMADS26 lines compared with control plants are associated to biotic or abiotic stress response. Altogether, our data indicate that OsMADS26 acts as an upstream regulator of stress-associated genes and thereby, a hub to modulate the response to various stresses in the rice plant.
26358044	Molecular dissection of a rice microtubule-associated RING finger protein and its potential role in salt tolerance in Arabidopsis.	2015	Plant Mol Biol	Although a number of RING E3 ligases in plants have been demonstrated to play key roles in a wide range of abiotic stresses, relatively few studies have detailed how RING E3 ligases exert their cellular actions. We describe Oryza sativa RING finger protein with microtubule-targeting domain 1 (OsRMT1), a functional RING E3 ligase that is likely involved in a salt tolerance mechanism. Functional characterization revealed that OsRMT1 undergoes homodimer formation and subsequently autoubiquitination-mediated protein degradation under normal conditions. By contrast, OsRMT1 is predominantly found in the nucleus and microtubules and its degradation is inhibited under salt stress. Domain dissection of OsRMT1 indicates that the N-terminal domain is required for microtubule targeting. Bimolecular fluorescence complementation analysis and degradation assay revealed that OsRMT1-interacted proteins localized in various organelles were degraded via the ubiquitin (Ub)/26S proteasome-dependent pathway. Interestingly, when OsRMT1 and its target proteins were co-expressed in N. benthamiana leaves, the protein-protein interactions appeared to take place mainly in the microtubules. Overexpression of OsRMT1 in Arabidopsis resulted in increased tolerance to salt stress. Our findings suggest that the abundance of microtubule-associated OsRMT1 is strictly regulated, and OsRMT1 may play a relevant role in salt stress response by modulating levels of its target proteins.
26337938	Functions of OsDof25 in regulation of OsC4PPDK.	2015	Plant Mol Biol	Relative little is known about the functions of the so-called Dof zinc factors in plants. Here we report on the analysis of OsDof25 and show a function in regulation of the important C4 photosynthesis gene, OsC4PPDK in rice. Over-expression of OsDof25 enhanced the expression of OsC4PPDK in transient expression experiments by binding in a specific way to a conserved Dof binding site which was confirmed by yeast and in vitro binding studies. Expression studies using promoter GUS plants as well as qPCR experiments showed that OsDof25 expressed in different tissues including both photosynthetic and non-photosynthetic organs and that expression of OsDof25 was partially overlapping with the OsC4PPDK gene. Conclusive evidence for a role of OsDof25 in regulation of C4PPDK came from loss-of-function and gain-of-function experiments with transgenic rice, which showed that down-regulation or over-expression of OsDof25 correlated with OsC4PPDK expression and that OsDof25 has functions as transcriptional activator.
26408146	Ectopic expression of Pokkali phosphoglycerate kinase-2 (OsPGK2-P) improves yield in tobacco plants under salinity stress.	2016	Plant Cell Rep	KEY MESSAGE: Our results indicate that OsPGK2a-P gene is differentially regulated in contrasting rice cultivars under stress and its overexpression confers salt stress tolerance in transgenic tobacco. Phosphoglycerate kinase (PGK; EC = 2.7.2.3) plays a major role for ATP production during glycolysis and 1, 3-bisphosphoglycerate production to participate in the Calvin cycle for carbon fixation in plants. Whole genome analysis of rice reveals the presence of four PGK genes (OsPgks) on different chromosomes. Comparative expression analysis of OsPgks in rice revealed highest level of transcripts for OsPgk2 at most of its developmental stages. Detailed characterization of OsPgk2 transcript and protein showed that it is strongly induced by salinity stress in two contrasting genotypes of rice, i.e., cv IR64 (salt sensitive) and landrace Pokkali (salt tolerant). Ectopic expression of OsPgk2a-P (isolated from Pokkali) in transgenic tobacco improved its salinity stress tolerance by higher chlorophyll retention and enhanced proline accumulation, besides maintaining better ion homeostasis. Ectopically expressing OsPgk2a-P transgenic tobacco plants showed tall phenotype with more number of pods than wild-type plants. Therefore, OsPgk2a-P appears to be a potential candidate for increasing salinity stress tolerance and enhanced yield in crop plants.
26186703	Rice Exo70 interacts with a fungal effector, AVR-Pii, and is required for AVR-Pii-triggered immunity.	2015	Plant J	Vesicle trafficking including the exocytosis pathway is intimately associated with host immunity against pathogens. However, we still have insufficient knowledge about how it contributes to immunity, and how pathogen factors affect it. In this study, we explore host factors that interact with the Magnaporthe oryzae effector AVR-Pii. Gel filtration chromatography and co-immunoprecipitation assays identified a 150 kDa complex of proteins in the soluble fraction comprising AVR-Pii and OsExo70-F2 and OsExo70-F3, two rice Exo70 proteins presumably involved in exocytosis. Simultaneous knockdown of OsExo70-F2 and F3 totally abrogated Pii immune receptor-dependent resistance, but had no effect on Pia- and Pik-dependent resistance. Knockdown levels of OsExo70-F3 but not OsExo70-F2 correlated with reduction of Pii function, suggesting that OsExo70-F3 is specifically involved in Pii-dependent resistance. Under our current experimental conditions, over-expression of AVR-Pii or knockdown of OsExo70-F2 and -F3 genes in rice did not affect the virulence of compatible isolates of M. oryzae. AVR-Pii interaction with OsExo70-F3 appears to play a crucial role in immunity triggered by Pii, suggesting a role for OsExo70 as a decoy or helper in Pii/AVR-Pii interactions.
