8973371	Sequences of two expressed sequence tags (EST) from rice encoding different cap-binding proteins.	1996	Gene	Wheat has been shown to have two forms of the cap-binding protein that participate in the initiation of translation. To identify cap-binding proteins from other higher plant species, the expressed sequence tag (EST) database was searched. Several rice ESTs were identified with similarity to both forms of the wheat cap-binding proteins. Two of the rice ESTs were obtained and the cDNA sequences completed. The deduced amino acid sequences of the rice cap-binding proteins are compared to the wheat cap-binding proteins and cap-binding proteins from Saccharomyces cerevisiae, Drosophila melanogaster, Xenopus laevis and human.
7669811	Classification of rice allergenic protein cDNAs belonging to the alpha-amylase/trypsin inhibitor gene family.	1995	Biochim Biophys Acta	Seven cDNA clones encoding rice allergenic proteins were newly isolated. Comparison of the sequences of ten cDNA clones, including the previously isolated three clones results in their classification into four subfamilies. Homologies in the nucleotide sequences among and within subfamilies are 70-85% and above 95%, respectively. A sequence of twenty five amino-acid residues at the C-terminal proximal region is highly conserved among all clones and resembles that of plant lipid transfer proteins.
2545704	The encoded primary sequence of a rice seed ADP-glucose pyrophosphorylase subunit and its homology to the bacterial enzyme.	1989	J Biol Chem	Rice seed ADP-glucose pyrophosphorylase cDNA clones were isolated by screening a lambda expression library prepared from rice endosperm poly(A+) RNA with a heterologous antibody raised against the spinach leaf enzyme and subsequently by nucleic acid hybridization. One cDNA plasmid, possessing about 1650 nucleotides, was shown by both DNA and RNA sequence analysis to contain the complete ADP-glucose pyrophosphorylase coding sequence of 483 amino acids. The primary sequence displayed a putative leader peptide presumably required for transport of this nuclear encoded protein into the amyloplasts, a differentiated starch containing plastid. The leader peptide, however, showed little sequence homology with transit peptides displayed by other known nuclear encoded proteins localized in the chloroplasts. A comparison of the primary sequence of the putative mature subunit to the Escherichia coli pyrophosphorylase showed two regions displaying significant homology. These two conserved regions contain residues shown previously to be essential for the allosteric regulation and catalytic activity of the E. coli enzyme. Differences in the primary sequences of the plant and bacterial enzyme may reflect the distinct nature of the allosteric effectors that control these enzymes.
1847888	Molecular characterization of the gene encoding a rice endosperm-specific ADPglucose pyrophosphorylase subunit and its developmental pattern of transcription.	1991	Gene	The gene encoding a rice endosperm-specific ADPglucose pyrophosphorylase (AGPP) subunit was isolated and its structure determined by nucleotide (nt) sequencing. A comparison of the genomic and cDNA nt sequences revealed a complex gene structure with ten exons and nine introns spanning over 6 kb. The exons ranged in size from 293 to 99 nt and the introns were between 1435 and 84 nt in size, with the first intron being the largest. All of the intron splice sites, except intron-2, contained GT/AG borders and were similar to the published splice site consensus sequences. Intron-2 had CA/CC borders at the 5' and 3' ends, but sequences adjacent to the splice site borders shared homology to the splice site consensus sequence, suggesting that the overall splice region, rather than the specific GT/AG sequence, determines the splice site. Several sequence motifs which may play a role in the regulation of plant genes were evident upstream from the transcriptional start point. Analysis of the developmental pattern of expression revealed a maximum level of mRNA transcripts for AGPP at five days after flowering coincident with starch accumulation. This result suggests that starch biosynthesis is controlled at the transcriptional level during seed development.
8286405	Nucleotide sequence of a rice root ferredoxin-NADP+ reductase cDNA and its induction by nitrate.	1994	Biochim Biophys Acta	A ferredoxin-NADP+ reductase (FNR) cDNA was isolated from a lambda gt 11 cDNA library constructed from the roots of nitrate-induced rice (Oryza sativa L. cv. Kinmaze) seedlings. The nucleotide sequence of this clone contains a 1134 nucleotide open reading frame. The N-terminal 62 amino acid stretch was assigned to the transit sequence, followed by 316 residues for the mature protein. The rice root FNR shows only 49% sequence identity to that of the leaf enzyme, but the regions of the binding sites to ferredoxin, NADP-PPi and NADP+ are highly conserved between the two enzymes. The root FNR mRNA was induced transiently by the addition of nitrate, but not by ammonia. The results support the view that the root FNR is involved in the nitrate assimilation in nonchlorophyllous tissues.
8016278	Sequence of a cDNA encoding rice (Oryza sativa L.) leaf ferredoxin-NADP+ reductase.	1994	Plant Physiol	
7748889	The genomic organization of the gene encoding a nitrate-inducible ferredoxin-NADP+ oxidoreductase from rice roots.	1995	Biochim Biophys Acta	A genomic clone of the gene encoding a nitrate-inducible ferredoxin-NADP+ oxidoreductase (FNR) from rice (Oryza sativa L.) roots has been isolated and its nucleotide sequence determined. The clone contains 3897 nucleotides of the gene which consists of six exons interrupted by five introns. The transcription start site was determined by primer extension analysis which locates 64 bp upstream of the ATG translation initiation codon. The 5'-flanking region contains canonical TATA- and CAAT-boxes, and a potential Sp1-binding site. Four ATCAA(A/C) and two inverted TTTGAT sequences are localized in the promoter region and a TGTAA motif occurs three times in the 3'-untranslated region. No significant similarity was found when the 5' flanking region was compared with that of the photosynthetic FNR gene.
12668768	The sucrose transporter gene family in rice.	2003	Plant Cell Physiol	In this paper we report the identification, cloning and expression analysis of four putative sucrose transporter (SUT) genes from rice, designated OsSUT2, 3, 4 and 5. Three of the four genes were identified through extensive searches of the recently published draft sequence of the rice genome. Along with the previously reported OsSUT1 we propose that these five genes comprise the rice SUT gene family. Complementary DNA clones were isolated for the four newly identified genes. The deduced proteins of all five SUT genes were predicted to contain 12 membrane-spanning helices and a domain highly conserved throughout all known plant SUTs, suggesting the four additional OsSUT genes encode functional SUTs. Reverse transcription-PCR analysis was performed in order to investigate the expression pattern of each member of the SUT family in rice. A differing but overlapping expression pattern was observed for each member of the SUT family at different stages through plant development. These results, together with the structural variations apparent from the deduced protein sequences, suggest that the five SUTs possess diverse roles in both sink and source tissues. We also discuss the classification and evolution of the rice SUT gene family, using a comparison of the gene structures and deduced amino acid sequences with other known plant SUT genes.
10359080	A novel plant nuclear gene encoding chloroplast ribosomal protein S9 has a transit peptide related to that of rice chloroplast ribosomal protein L12.	1999	FEBS Lett	We have cloned a novel nuclear gene for a ribosomal protein of rice and Arabidopsis that is like the bacterial ribosomal protein S9. To determine the subcellular localization of the gene product, we fused the N-terminal region and green fluorescent protein and expressed it transiently in rice seedlings. Localized fluorescence was detectable only in chloroplasts, indicating that this nuclear gene encodes chloroplast ribosomal protein S9. The N-terminal region of rice ribosomal protein S9 was found to have a high sequence similarity to the transit peptide region of the rice chloroplast ribosomal protein L12, suggesting that these transit peptides have a common lineage.
9445479	Molecular analysis of cellulose biosynthesis in Arabidopsis.	1998	Science	Cellulose, an abundant, crystalline polysaccharide, is central to plant morphogenesis and to many industries. Chemical and ultrastructural analyses together with map-based cloning indicate that the RSW1 locus of Arabidopsis encodes the catalytic subunit of cellulose synthase. The cloned gene complements the rsw1 mutant whose temperature-sensitive allele is changed in one amino acid. The mutant allele causes a specific reduction in cellulose synthesis, accumulation of noncrystalline beta-1,4-glucan, disassembly of cellulose synthase, and widespread morphological abnormalities. Microfibril crystallization may require proper assembly of the RSW1 gene product into synthase complexes whereas glucan biosynthesis per se does not.
